ball_by_ball_id,ball_by_ball_name,match_score,reason
7510,Syeda Aroob Shah,62,No good match found
7511,Sylvia Usabyimana,54,No good match found
7512,Sze Wan Yip,53,No good match found
7513,T Abdulquadri,52,No good match found
7514,T Amarasinghe,73,No good match found
7515,T Amarmend,70,No good match found
7516,T Araliya,63,No good match found
7517,T Ariuntsetseg,57,No good match found
7518,T Ashel,59,No good match found
7519,T Banton,63,No good match found
7520,T Basile,62,No good match found
7521,T Batjargal,67,No good match found
7525,T Bokako,62,No good match found
7529,T Bukenya,64,No good match found
7530,T Byron,71,No good match found
7531,T Calingin,63,No good match found
7532,T Caruana,74,No good match found
7533,T Chabila,71,No good match found
7534,T Cheki,67,No good match found
7536,T Chopel,67,No good match found
7537,T Chopra,67,No good match found
7541,T Dissanayake,61,No good match found
7542,T Dlamini,63,No good match found
7543,T Elikana,63,No good match found
7544,T Filer,67,No good match found
7545,T Francis,63,No good match found
7546,T Gedarage,63,No good match found
7547,T Granger,67,No good match found
7548,T Gwandu,67,No good match found
7549,T Hagihara,70,No good match found
7550,T Hanum,67,No good match found
7551,T Harshana,67,No good match found
7552,T Henderson,73,No good match found
7554,T Hinds,62,No good match found
7556,T Horpinitch,53,No good match found
7557,T Iosefo,53,No good match found
7558,T Isaacs,62,No good match found
7559,T Jamtsho,60,No good match found
7560,T Kahamker,63,No good match found
7561,T Kaisala,67,No good match found
7563,T Kalosin,67,No good match found
7564,T Kamungozi,60,No good match found
7565,T Katunga,67,No good match found
7566,T Kazanci,67,No good match found
7567,T Khabo,62,No good match found
7568,T Kobeli,67,No good match found
7569,T Kohler-Cadmore,57,No good match found
7570,T Kolcunova,57,No good match found
7571,T Koloi,71,No good match found
7572,T Konate,67,No good match found
7573,T Koula,67,No good match found
7574,T Kumalo,67,No good match found
7575,T Lafai,59,No good match found
7576,T Langa,67,No good match found
7577,T Legaabile,60,No good match found
7578,T Leskinen,59,No good match found
7579,T Lhaden,67,No good match found
7580,T Luka,62,No good match found
7581,T Lungameni,57,No good match found
7582,T Maika,67,No good match found
7583,T Makaya,71,No good match found
7584,T Makusha,67,No good match found
7585,T Malinga,67,No good match found
7586,T Manders,70,No good match found
7587,T Marshall,67,No good match found
7588,T Martic,71,No good match found
7593,T Mato,71,No good match found
7596,T Misi,71,No good match found
7597,T Mlilo,67,No good match found
7598,T Mnyaka,67,No good match found
7599,T Modise,67,No good match found
7600,T Mohapi,62,No good match found
7601,T Moitoi,67,No good match found
7602,T Motlhabaphuti,55,No good match found
7603,T Mpandakwaya,64,No good match found
7604,T Mpatane,67,No good match found
7605,T Mulepati,60,No good match found
7607,T Mupariwa,73,No good match found
7608,T Musekiwa,64,No good match found
7610,T Natarajan,67,No good match found
7611,T Navodya,59,No good match found
7612,T Nightingale,58,No good match found
7613,T Ntini,62,No good match found
7614,T Ntuli,53,No good match found
7615,T Ota,62,No good match found
7616,T Oyella,62,No good match found
7617,T Palihawadana,58,No good match found
7618,T Panyangara,64,No good match found
7619,T Parima,67,No good match found
7620,T Parisi-mesimeri,52,No good match found
7621,T Perera,74,No good match found
7622,T Phaswana,70,No good match found
7623,T Piakura,59,No good match found
7624,T Poynton,59,No good match found
7625,T Prashan,67,No good match found
7626,T Pullman,63,No good match found
7627,T Putthawong,55,No good match found
7629,T Rajiv,67,No good match found
7630,T Ramabitsa,67,No good match found
7631,T Ramautar,67,No good match found
7632,T Ritawa,67,No good match found
7634,T Rossi,67,No good match found
7636,T Salcedo,63,No good match found
7637,T Sandeep,64,No good match found
7638,T Sangha,63,No good match found
7639,T Sarada,70,No good match found
7640,T Saville,63,No good match found
7641,T Sen,73,No good match found
7642,T Shabani,71,No good match found
7643,T Shadrack,67,No good match found
7645,T Shanmugam,64,No good match found
7646,T Singye,62,No good match found
7647,T Skordili,59,No good match found
7650,T Sumiya,62,No good match found
7651,T Suri,62,No good match found
7652,T Taibu,53,No good match found
7653,T Takada,70,No good match found
7654,T Talemaitoga,57,No good match found
7655,T Tavo,67,No good match found
7657,T Thorpe,67,No good match found
7659,T Touna,59,No good match found
7660,T Trajkovic,63,No good match found
7661,T Tshose,62,No good match found
7662,T Tumursukh,63,No good match found
7663,T Turan,67,No good match found
7664,T Ulutuna,59,No good match found
7665,T Vanuarua,60,No good match found
7666,T Verwey,63,No good match found
7667,T Vithushan,67,No good match found
7668,T Wang Ling,60,No good match found
7669,T Wangchuk,50,No good match found
7670,T Westley,62,No good match found
7671,T Whiteman,71,No good match found
7672,T Wigradianti,58,No good match found
7673,T Wimaladharma,67,No good match found
7674,T Wuatai,62,No good match found
7675,T Yangchen,60,No good match found
7676,T Yotharat,63,No good match found
7677,T Zangmo,59,No good match found
7678,T Zilfidou,50,No good match found
7679,T Zotos,57,No good match found
7680,T de Zorzi,57,No good match found
7681,T van Vuuren,55,No good match found
7682,T van der Gugten,73,No good match found
7683,T van der Gun,73,No good match found
7686,TA Dithole,67,No good match found
7687,TA Dudnath,56,No good match found
7688,TA Kahaduwaarachchi,55,No good match found
7689,TA Lammonby,56,No good match found
7690,TA Lavia,62,No good match found
7692,TAI Taylor,74,No good match found
7693,TAM Siriwardana,57,No good match found
7694,TAN Suranga,64,No good match found
7695,TAR Scriven,70,No good match found
7696,TAW Patterson,64,No good match found
7697,TB Abell,67,No good match found
7698,TB Godisamang,55,No good match found
7699,TB Pawde,62,No good match found
7701,TB Sole,67,No good match found
7703,TC Barker,67,No good match found
7705,TC Fell,67,No good match found
7707,TC Mataora,70,No good match found
7708,TC Moore,59,No good match found
7711,TCR Kimber,59,No good match found
7712,TCW Veillard,55,No good match found
7713,TD Astle,62,No good match found
7714,TD Chaoana,70,No good match found
7715,TD Groenewald,55,No good match found
7717,TD Rouse,63,No good match found
7718,TD Smartt,62,No good match found
7719,TDF Vehvilainen,56,No good match found
7720,TE Albert,62,No good match found
7721,TE Bailey,62,No good match found
7722,TE Barber,62,No good match found
7723,TE Britton,71,No good match found
7725,TE Lawes,67,No good match found
7726,TE Linley,63,No good match found
7727,TF van Woerkom,52,No good match found
7728,TG Gordon,56,No good match found
7729,TG Helm,59,No good match found
7730,TG Mokoena,67,No good match found
7731,TG Norris,67,No good match found
7733,TG Thamae,67,No good match found
7734,TGJ Gruijters,60,No good match found
7735,TGR Clark,59,No good match found
7736,TH Aspinwall,57,No good match found
7738,TH Semau,59,No good match found
7740,THS Rew,59,No good match found
7741,TI Gajanayake,55,No good match found
7742,TI Hinley,63,No good match found
7743,TJ Draca,59,No good match found
7744,TJ Haines,67,No good match found
7745,TJ Lester,67,No good match found
7746,TJ Mahe,62,No good match found
7747,TJ Moores,59,No good match found
7748,TJ Murtagh,67,No good match found
7750,TJ Prest,59,No good match found
7751,TJ Price,62,No good match found
7752,TJ Ramphoma,56,No good match found
7753,TJ Stephenson,70,No good match found
7754,TJ Vlaeminck,60,No good match found
7756,TJ Yoezer,59,No good match found
7757,TJE Chiracheque,52,No good match found
7758,TJG Pringle,60,No good match found
7759,TJP Weo,59,No good match found
7762,TK Lal,62,No good match found
7765,TK Saha,67,No good match found
7767,TL Best,57,No good match found
7770,TL Cleasby,59,No good match found
7771,TL Cutler,63,No good match found
7772,TL Greatwood,67,No good match found
7773,TL Moreki,59,No good match found
7774,TL Seifert,63,No good match found
7775,TL Tsolekile,60,No good match found
7777,TM Anker,67,No good match found
7778,TM Bodibe,60,No good match found
7779,TM Dilshan,63,No good match found
7780,TM Dowlin,62,No good match found
7781,TM Faimalo,63,No good match found
7783,TM Macalou,60,No good match found
7784,TM Maphaka,64,No good match found
7786,TM Odoyo,59,No good match found
7787,TMA Leslie,59,No good match found
7788,TMJ Smith,71,No good match found
7789,TMM Newton,57,No good match found
7790,TN Cullen,67,No good match found
7791,TN Guruge,56,No good match found
7792,TN Walallawita,54,No good match found
7793,TN de Grooth,63,No good match found
7794,TNM Soleh,59,No good match found
7795,TO Carmichael,58,No good match found
7796,TO Thilappan,61,No good match found
7797,TOW Chu,53,No good match found
7799,TP Alsop,56,No good match found
7800,TP Kaber,67,No good match found
7801,TP Kanwar,63,No good match found
7803,TP Milnes,71,No good match found
7804,TP Ura,62,No good match found
7805,TP Visee,56,No good match found
7806,TR Ambrose,60,No good match found
7807,TR Bevan,67,No good match found
7808,TR Birt,71,No good match found
7809,TR Sadhu,67,No good match found
7810,TR Sanford,55,No good match found
7811,TRA Silva,74,No good match found
7812,TRR Sharfudheen,56,No good match found
7813,TS Braat,71,No good match found
7814,TS Chisoro,56,No good match found
7815,TS Cordes,71,No good match found
7816,TS Erichsen,67,No good match found
7817,TS Fray,62,No good match found
7818,TS Kamunhukamwe,57,No good match found
7820,TS Muyeye,59,No good match found
7821,TS Omary,71,No good match found
7822,TS Rogers,59,No good match found
7823,TS Roland-Jones,61,No good match found
7825,TS Waqavakatoga,54,No good match found
7826,TSS Mackintosh,55,No good match found
7827,TT Aung,67,No good match found
7829,TT Bresnan,67,No good match found
7830,TT Maposa,59,No good match found
7831,TT Soe,62,No good match found
7832,TU Deshpande,60,No good match found
7833,TV Valivarthi,55,No good match found
7834,TW Boorman,67,No good match found
7835,TW Dlamini,60,No good match found
7837,TW Hartley,67,No good match found
7838,TW Samuels,67,No good match found
7841,Taekwan Park,55,No good match found
7842,Tafseer Ali,70,No good match found
7843,Taful Elkhair,56,No good match found
7845,Taher Muhammad,67,No good match found
7847,Taj Nehar,60,No good match found
7848,Talat Nadeem,64,No good match found
7850,Tallulah Spry,52,No good match found
7852,Tamoor Sajjad,61,No good match found
7853,Tandin Wangchuk,52,No good match found
7854,Tanveer Ahmed,72,No good match found
7855,Tanveer Iqbal,67,No good match found
7856,Tanveer Sikandar,64,No good match found
7859,Tanwir Afzal,57,No good match found
7860,Tanzeel Sheikh,56,No good match found
7861,Tanzid Hasan,70,No good match found
7862,Tanzim Hasan Sakib,59,No good match found
7863,Taranjeet Singh,69,No good match found
7864,Taranjit Singh,62,No good match found
7865,Tariq Ali,71,No good match found
7866,Tariq Aziz,57,No good match found
7868,Tarun Yadav,74,No good match found
7869,Tasaduq Hussain,65,No good match found
7870,Tashi Dorji,53,No good match found
7871,Tashi Phuntsho,56,No good match found
7872,Tashiba Mirza,58,No good match found
7874,Tasmia Rubab,61,No good match found
7875,Tauqeer Hussain,62,No good match found
7876,Tayyab Abbas,50,No good match found
7877,Tayyab Tahir,53,No good match found
7879,Te Senglong,57,No good match found
7880,Tehseen Hassan,64,No good match found
7881,Tejwinder Singh,59,No good match found
7882,Tenjin Rabgey,57,No good match found
7883,Tenzin Wangchuk jnr,52,No good match found
7884,Terez Parker,57,No good match found
7885,Thae Thae Po,53,No good match found
7887,Theertha Satish,54,No good match found
7888,Thuya Aung,57,No good match found
7889,Tian Sen Qun,53,No good match found
7890,Tian Suqing,57,No good match found
7891,Tilak Varma,57,No good match found
7892,Tillakaratne Sampath,50,No good match found
7893,Toqeer Ahmad,73,No good match found
7894,Towhid Hridoy,52,No good match found
7895,Tripti Gore,55,No good match found
7896,Trishna Singh,72,No good match found
7897,Tsepo Ndwandwa,58,No good match found
7898,Tshering Choden,55,No good match found
7899,Tshering Tashi,57,No good match found
7901,U Anujin,59,No good match found
7902,U Arshad,71,No good match found
7903,U Aryaman Sunil,56,No good match found
7904,U Bayarjavkhlan,54,No good match found
7905,U Bhagwan,71,No good match found
7908,U Dorji,53,No good match found
7909,U Iftikhar,67,No good match found
7911,U Peace,59,No good match found
7913,U Raymond-Hoey,55,No good match found
7914,U Shahid,71,No good match found
7915,U Shantu,59,No good match found
7916,U Sofi,57,No good match found
7917,U Thimashini,60,No good match found
7918,UA Morais,62,No good match found
7919,UCKA Dona,59,No good match found
7920,UKPW Kumaranayaka,54,No good match found
7921,UNGB Thenannahelage,52,No good match found
7922,US Hathinjar,62,No good match found
7926,UWMBCA Welegedara,52,No good match found
7927,Ubaid Minhas,61,No good match found
7928,Ubaid Shah,70,No good match found
7929,Umaid Asif,60,No good match found
7932,Umair Masood,70,No good match found
7933,Umair Qasim,64,No good match found
7934,Umair Sharif,64,No good match found
7935,Umair Tariq,63,No good match found
7936,Umar Adam,71,No good match found
7937,Umar Akmal,70,No good match found
7938,Umar Amin,67,No good match found
7939,Umar Farooq,59,No good match found
7940,Umar Gul,62,No good match found
7941,Umar Nawaz,67,No good match found
7942,Umar Siddiq,55,No good match found
7943,Umer Imtiaz,58,No good match found
7944,Umer Khan,74,No good match found
7950,Usman Ashraf,70,No good match found
7953,Usman Limbada,67,No good match found
7954,Usman Mushtaq,67,No good match found
7955,Usman Najeeb,61,No good match found
7956,Usman Patel,74,No good match found
7958,Usman Rafiq,73,No good match found
7960,Usman Tariq,73,No good match found
7962,Uswa Syed,59,No good match found
7963,Utkarsh Jain,61,No good match found
7964,Utkarsh Srivastava,52,No good match found
